Tweet,label
"Profoundly shocking\"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http:\/\/t.co\/VaKt3ZpRZR http:\/\/t.co\/I9VOzKLcET",NR
"Sydney seige: Indian Consulate evacuated, staff safe\n\nhttp:\/\/t.co\/Uyx0qvis2Z http:\/\/t.co\/2JsKxSVODX",NR
Have just spoken with leaders of Sydney's valued Islamic community. Appreciated their support and reassured them we're in this together.,NR
"From inside Martin Place newsroom we can see gunman is rotating hostages, forcing them to stand against windows, sometimes 2 hours at a time",NR
because it seems that some people here need this clarification #sydneysiege #NotInMyName http:\/\/t.co\/GpWnZfFHbv,NR
@BuzzFeed reporter describes the scene outside Lindt cafe in #sydneysiege http:\/\/t.co\/I77DhOqta5,NR
"#SYDNEY: Gunman tall man in late 40s, dressed in black \u2013 eyewitness http://t.co/m51P8dUPhB #SydneySiege http://t.co/NvJzFsGrFN",NR
UPDATE: The Australian Grand Mufti has strongly condemned the actions of the lone gunman in #SydneySiege. #9News http:\/\/t.co\/9lSZ6cTqOV,NR
Police have asked media outlets not to reveal the demands the hostage taker has made. #SydneySiege,NR
PM: I was briefed overnight on the siege in Sydney. Deeply concerning and my thoughts are with all those caught up in it.,NR
"BBC ideal headline\n\""Devout Muslim trapped by coffee extremists in Sydney\""\n#dhimmis",NR
"Today the threat of terrorism is higher than it was 3 yrs ago, a result of support for terror by the US #sydneysiege http:\/\/t.co\/gl6voSnJ3x",NR
\u201cVery surreal\u201d scenes as Sydney's CBD becomes a ghost town in the wake of the #sydneysiege http:\/\/t.co\/a2vgrn30Xh http:\/\/t.co\/zSC9R29QZ8,NR
"Media Release:\n\nMosques, synagogues and churches open tonight to pray for Sydney hostages and national unity.\n\nhttp:\/\/t.co\/zBKO5k2uEA",NR
who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege http:\/\/t.co\/P78TvrRIfh,NR
Police have specifically requested media outlets not report the contents of the conversations with hostages. #sydneysiege,NR
Hostage situation ongoing in Sydney business district.\n\nLIVE: http:\/\/t.co\/j1ljDbazOw\nUPDATES: http:\/\/t.co\/PD7pVfU9pQ http:\/\/t.co\/Q3ECKnYfPV,NR
Subscribe to our #sydneysiege Twitter list for more updates: http:\/\/t.co\/3eg2WK3wxu http:\/\/t.co\/QhRxcGQNbM,NR
To American gun nuts exploiting a situation half a world away to push your agenda: you are sick. Bugger off. #sydneysiege,NR
"this photo speaks a thousand words, praying for all people being held hostage #sydneysiege #SydneyHostageCrisis http:\/\/t.co\/Pk3wwqd8FS",NR
The moment the #sydneysiege started. Seems so long ago. Praying it ends soon. http:\/\/t.co\/WcLvv7cOuL,NR
"thank God 5sos arent in sydney\"" woah wait youre think about a band not being there rn when innocent people are in danger ffs",NR
"Call it extremism. Call it stupidity. But don't call it \""Islam\"". Don't slander a beautiful faith. And I say that as an Hindu. #sydneysiege",NR
RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http:\/\/t.co\/perQGp5yro,NR
PRAYING FOR SYDNEY AND THE REST OF THE WORLD RN... EVERYONE PLS BE SAFE  \ud83d\udc95 \n\n#sydneysiege\n#MTVStars One Direction http:\/\/t.co\/c8YmaX9YI5,NR
"Please remember that it's an individual causing the #sydneysiege not a faith or race. They speak for themselves, nobody else.",NR
"Odds are if your hating on #Muslims b\/c of #MartinPlace #sydneysiege you were already bigoted douchebag.  \n\nNow just add \""opportunistic\"" one",NR
"Sydney kidnap black flag: \""There is no God but Allah , , ,\"" Clear evidence, if evidence were needed, that religion is not involved.",NR
I just pray for a peaceful safe resolution for all involved in Sydney tonight.,NR
Sending my thoughts and prayers to everyone in Sydney,NR
"That's the Sydney I recognise. RT @MichaelJames_TV: This, this is what good people do. #sydneyseige #MartinPlace http:\/\/t.co\/rOgrMoOtXv",NR
The media need to take a step back and realize this is people's lives not a Kardashian wedding.  #sydneysiege,NR
"Breaking News - no new development on #sydneysiege. \nWe go live to the scene.\nReporter, what can you tell us?\nNothing.\n\nMore soon.",NR
"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http:\/\/t.co\/eY2VcrnOJK #sydneysiege",NR
"The Terrograph, shame on you today. How low can you get spreading lies &amp; misinformation? #auspol #SydneySiege http:\/\/t.co\/KzbSPFx9K1",NR
The biggest challenge now is to insulate our youth from the influence of the IS. #sydneysiege,NR
"All my thoughts are with Sydney right now. Scary, sad, day.",NR
UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,NR
Shameful tourists take selfies at scene of #SydneySiege http:\/\/t.co\/k84Z2MRll2 http:\/\/t.co\/FQFV6pmkKK,NR
Separating fact from fiction on the #SydneySiege. Here's what we do and don't know http:\/\/t.co\/Uhjh5CZe7u,NR
"This man carries a gun, not a religion\n#sydneysiege http:\/\/t.co\/gIFZpW54Qk",NR
Every Australian should be very proud of their police force today. #sydneysiege http:\/\/t.co\/U4oQlEC3dL,NR
"Disgusted by any media coverage of the #SydneySiege? Protest it by not clicking, not buying, not engaging with irresponsible journalism.",NR
"BBC's Frank Gardner on #SydneySiege: \""This is not a sophisticated siege...the gunman has got the wrong [Islamic] flag\"" #r4today",NR
I'm confused. Did nothing or everything change? Don't mess with me News Corp! I need answers!#auspol #sydneysiege http:\/\/t.co\/DnG6j8XZvt,NR
.@nswpolice will not confirm how many #sydneysiege hostages left in #lindtcafe http:\/\/t.co\/YYXZGAVclP http:\/\/t.co\/VQcRsQfkKb,NR
"Only to a bleating liberal is this situation in Sydney \""unexpected\"" to those of us who understand the ideology behind it, we expect it daily",NR
"Mosques, synagogues and churches are inviting the public to pray for Sydney hostages tonight.#sydneysiege",NR
"#NSW police have asked us, and others, not to broadcast demands from the #lindtcafe gunman. We will comply. I will have more to say at 7.30",NR
#SYDNEYSIEGE: American readers weigh in with their messages of support. http:\/\/t.co\/cOmyiucT5B,NR
"The #sydneysiege is terrifying. But attacking and abusing Muslims is EXACTLY what ISIS wants. We need to pull together, not apart.",NR
To the tourists taking selfies outside the #SydneySiege - how would you like to be in that caf\u00e9? http:\/\/t.co\/Cc5bOysMjg,NR
Media Guide to Crime\n\nAboriginal = it's cultural\n\nMuslim = it's terrorism\n\nChristian = it's mental illness\n\n#sydneysiege #MartinPlace #siege,NR
Terrifying news of the #sydneysiege back home. Thinking of our country and it's people.,NR
Deeply proud of our cops and community leaders today and deeply concerned for those still inside. Our prayers are with you. #sydneysiege,NR
I hope everyone is okay in Sydney and nothing bad happens from this hostage situation,NR
What do we know so far about the #sydneysiege? Here's everything you need to know: http:\/\/t.co\/WWy0nebqYI http:\/\/t.co\/XjTxX30Lmw,NR
"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages",NR
Australian Muslim community releases statement in response to #sydneysiege. http:\/\/t.co\/r6UMUVGxHV,NR
Australian Muslim community releases statement in response to #sydneysiege. http:\/\/t.co\/KE9UFxdXuD,NR
Australian Muslim community releases statement in response to #sydneysiege. http:\/\/t.co\/VJofHybEUi,NR
The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http:\/\/t.co\/z2hCIBPaha,NR
"I condemn people who hijack my religion. It will make Australian Muslim's lives harder. You hate terrorists, I hate them more #sydneysiege",NR
About 50 Australian Muslim groups issue statement condemning #SydneySiege http:\/\/t.co\/ilkAQzvNJ2,NR
"#sydneysiege gunman was reportedly \""extremely agitated\"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",NR
It's things like #IllRideWithYou that keep us from completely losing our faith in humanity. #SydneySiege,NR
The #illridewithyou movement is the best possible response to hatred and racism. I love you Sydney #Sydneycafeseige,NR
.@MarkWBurrows says the #sydneysiege gunman is reportedly well-known to both police and the media. http://t.co/gifoGN0mGm,NR
"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is \""let's take a selfie\"" #sydneysiege http:\/\/t.co\/leViTv30En",NR
#Sydneysiege authorities request media to show restraint. not give out details of even gunman's demands or operations (worth emulating),NR
I'm so happy to see Sydney-siders saying #illridewithyou to Muslim people who fear abuse on public transport following #sydneysiege,NR
"To everyone who's gonna be in Sydney for New Years, be careful! http:\/\/t.co\/EKdQ8Kipus",NR
Prayers go out to the hostages in Sydney\u2764\ufe0f,NR
Australians offering support to Muslims on public transport who fear racist abuse using the #illridewithyou hashtag. #sydneysiege,NR
Every non-muslim in the world must watch this video https:\/\/t.co\/sZdyhISoVh &amp; show it every other non-muslim! #sydneysiege,NR
"Flags by terrorists in Sydney cafe read \""there is no God but Allah, Mohammed is the messenger of Allah\"",but dare u bring religion into this!",NR
"If #SydneySiege is the worst of humanity, then #illridewithyou is the best of it. Now THAT is how you respond to hatred.",NR
and then came #illridewithyou - people offering to accompany those who fear for their safety on public transport #hope #sydneysiege,NR
Americans saying this would have never happened if citizens had guns: you morons. Guess how many school shootings we have? #SYDNEYSIEGE,NR
The Australian Muslim community releases a statement with regard to #Sydneysiege http:\/\/t.co\/TBSBYzD1xd http:\/\/t.co\/HgHhpuvsWk,NR
Australians unites against #racism with #illridewithyou following #sydneysiege http:\/\/t.co\/XTEWFBu7k3 http:\/\/t.co\/uafLUq7MvF,NR
I love reading the #illridewithyou tweets from Australians in response to anti-Muslim hatred in the midst of #sydneysiege. Lovely humanity.,NR
Thoughts and prayers this morning with those affected by what is happening in #Sydney,NR
.@amcoren's report on what we know right now about the #sydneysiege: http://t.co/lkXAAgN5Rg,NR
Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace,NR
The #illridewithyou hashtag is taking off in support of Muslims riding on Sydney transport and it's beautiful:  http:\/\/t.co\/dD5NOQ87r6,NR
RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege http://t.co/v7O6yunJNS,NR
"hats off to you guys, you're awesome, faith in humanity restored  #sydneysiege #illridewithyou http:\/\/t.co\/iazCcTca6H",NR
WATCH: @nswpolice conference about #sydneysiege http:\/\/t.co\/pE4IorleXC http:\/\/t.co\/yj4HxeM3wW,NR
#IllRideWithYou: Sydney Stands Up To Racism With One Beautiful Hashtag - http:\/\/t.co\/YyycFFCKbf,NR
Shocked by events in Sydney.  Thoughts are with those affected.  We are in close touch with Australian colleagues.,NR
This is so depressing. Americans respond to #sydneysiege: http:\/\/t.co\/HIaHn10Dl5,NR
To the people taking 'selfies' and getting drunk whilst watching the #SydneySiege - as if it's a spectator sport - you dickheads,NR
Here's what we do and don't know about the #SydneySiege http://t.co/H3l0WkhtwQ http://t.co/vlIDzwiUv2,NR
"Over 6,500 #illridewithyou tweets already - currently 198 Tweets per minute - God love you Sydney",NR
I could not be prouder of all of you. I love this country.\n#Australia #AustraliaStrong #illridewithyou #Sydney http:\/\/t.co\/I8s7IGrGNq,NR
"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says http:\/\/t.co\/ynPfmQfGMj",NR
Much love to everyone tweeting #illridewithyou.\n\nSolidarity. \n\n#TeamHumanity \n\nAustralia at its best. #sydneysiege http:\/\/t.co\/JeSipaebUX,NR
"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege http:\/\/t.co\/XROqdTCPHt",NR
Sydney siege highlights rise of Islamist extremism in Australia http:\/\/t.co\/tIEHLkCjsq http:\/\/t.co\/6v8hMBot8a,NR
"If you're outraged at the Telegraph's irresponsible reporting of  #sydneysiege, complain to the press council here.  http:\/\/t.co\/Ayq5X4Q1qz",NR
We condemn the actions of the criminals at #martinsplace #sydneysiege \n\nIslam is free from terrorism. Visit: http:\/\/t.co\/fsBE3gEuYH,NR
What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http:\/\/t.co\/NtTNrXO368,NR
The Muslamic Council have called an emergency meeting to ensure that Muslims &amp; Islam are seen as the victims of the siege in Sydney,NR
I love #illridewithyou. That says #Sydney.,NR
Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http:\/\/t.co\/iwtT6J72Sj http:\/\/t.co\/vaNOO5rnDD,NR
Sydney residents pledge on twitter  #illridewithyou on public transport to keep Muslims safe against possible reprisals over #sydneysiege,NR
Thinking of everyone involved in Sydney. Hope everyone gets out safely. Send love,NR
Australians showing us how it's done. #Illridewithyou = solidarity and no to racism towards muslim community during Sydney seige,NR
"A gutless prick with a gun is trying to provoke the worst in us. Instead, he's inspired the best in us. I love you, Sydney. #illridewithyou",NR
"People taking selfies in front of the #SydneySiege - you need to take a long hard look at yourselves, and not through your phone.",NR
"My prayers go out to everyone who's involved in the disaster in Sydney, hope everyone will get out safe!",NR
If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,NR
People are actually taking selfies on the site of the #sydneysiege http:\/\/t.co\/IGzN45UkSO http:\/\/t.co\/3rzcvU7Kg2,NR
To any American tweeting about how #sydneysiege could have been averted if we carried guns. No -- imagine how much worse it could have been.,NR
Those poor people have been in there for 11 hours. Sending all our strength and love. #sydneysiege #MartinPlaceSiege,NR
